Status,Home,Time,Age,Expenses,Income,Debt,Amount,Price
2,1,48,52,49,135,0,1000,1200
1,3,60,49,45,120,0,900,985
1,2,30,37,60,200,0,750,1923
2,5,36,31,35,197,0,1200,1200
1,2,48,48,60,130,0,650,795
1,2,36,25,35,55,0,1000,1215
1,5,48,29,35,111,0,1000,1854
2,3,48,28,60,136,2500,1000,1200
1,2,30,64,45,157,0,1000,1588
2,2,60,49,35,160,0,1650,1659
1,5,36,22,35,81,0,400,775
1,2,60,31,60,160,0,1850,1862
1,2,24,52,60,81,0,250,1003
1,2,24,51,35,0,0,800,1630
1,2,60,50,75,85,0,1500,2075
1,2,48,40,35,95,4000,800,1086
1,2,12,45,60,142,0,400,985
1,2,60,63,35,54,0,1000,1063
1,6,24,20,45,48,0,700,980
2,2,36,37,75,120,3500,1250,1350
1,2,48,53,60,178,0,800,1371
2,6,60,28,35,102,0,1100,1421
2,2,36,59,35,0,0,700,1100
1,5,48,24,35,96,0,1000,1540
1,5,60,26,35,8,0,900,984
2,1,60,53,46,106,0,850,1371
1,2,36,40,45,193,0,700,1000
2,2,36,22,35,0,0,375,450
1,5,60,23,35,120,0,1300,2100
2,2,60,42,60,80,0,1200,1322
1,2,60,31,35,98,1000,1400,1720
1,5,60,24,35,241,0,1100,1600
1,5,60,48,45,106,0,1000,1253
1,2,24,25,35,160,0,800,1092
1,1,48,28,51,160,0,550,1440
2,1,60,47,45,0,0,1000,1000
1,2,36,40,45,80,0,900,1263
1,2,48,66,35,178,0,1000,1108
2,1,36,55,94,193,0,600,1100
2,5,60,22,35,60,0,1175,1175
2,1,48,29,43,80,0,1250,1500
1,6,60,37,60,103,0,1300,1966
1,2,60,51,45,107,0,1000,1536
1,1,36,60,46,111,0,500,750
1,2,60,60,45,200,0,1000,1179
1,2,48,34,45,0,3600,600,1699
2,2,60,58,35,19,0,700,1332
2,6,48,32,35,182,0,800,907
1,2,36,46,90,145,0,1100,2400
2,1,60,23,45,97,0,1250,1635
1,6,30,40,45,148,0,850,1370
1,2,36,44,75,170,0,1200,1650
2,2,48,50,35,0,0,1800,2038
2,1,36,47,105,0,0,500,500
1,1,36,33,52,73,0,400,750
2,6,60,45,60,90,0,1000,1457
1,2,60,39,35,125,0,1000,1516
1,5,60,22,35,115,0,1250,1263
1,2,60,29,45,192,2500,1300,1595
1,2,60,32,35,84,3000,600,999
1,5,60,25,35,150,0,1000,1302
1,1,36,31,46,111,0,1000,1800
2,1,48,25,49,139,0,1450,1701
1,1,60,33,84,240,0,1000,1928
2,5,36,21,35,50,0,500,900
2,5,48,26,45,76,0,700,2300
1,2,48,48,45,188,0,900,1082
1,1,36,53,70,95,0,800,800
1,2,48,63,35,145,0,350,969
1,1,60,36,42,72,0,850,1263
1,5,36,20,35,120,0,1100,1100
1,5,48,23,35,85,0,1200,1350
1,3,36,47,45,60,0,250,1343
1,2,12,32,45,211,0,800,2014
2,2,48,54,35,67,0,760,860
1,2,60,28,35,143,3000,1150,1292
2,1,48,30,35,0,0,1300,1500
1,2,60,42,60,76,0,1000,1299
1,2,60,30,60,106,4000,700,999
1,2,36,51,45,90,0,675,775
2,3,60,39,60,120,1000,1450,1499
2,5,60,35,45,85,0,1000,1542
2,5,60,22,45,183,0,1600,1739
2,2,60,25,35,75,0,1350,1674
1,2,60,50,35,120,0,1400,1430
1,2,48,39,35,83,0,650,1265
1,2,48,41,60,102,0,1000,1090
2,1,36,37,97,71,0,1300,1700
1,5,60,45,60,92,0,1220,1466
1,1,60,53,71,107,0,1300,1450
1,1,36,52,35,0,0,850,950
1,5,12,27,35,150,0,275,550
1,1,60,21,47,120,0,1400,1550
2,3,48,30,60,112,0,900,1165
1,2,36,42,60,60,0,1200,1500
1,1,36,34,43,78,0,1200,1550
1,2,36,36,60,73,0,475,675
1,1,60,34,48,130,0,1150,1549
1,2,18,29,35,165,2500,600,1370
1,2,60,39,45,0,0,1300,1508
2,5,60,33,45,0,0,1000,1471
2,1,60,33,77,166,0,850,984
1,5,60,39,60,210,0,1500,1787
1,2,60,40,45,110,1750,800,1594
2,2,60,38,45,87,4500,900,1000
1,2,60,40,60,194,0,1600,2171
2,2,36,37,60,150,3000,1000,1400
1,2,12,60,35,52,0,550,1240
2,2,60,32,35,75,1000,900,1084
2,2,60,37,90,0,4000,1550,1557
2,2,60,32,60,182,350,1300,1662
1,5,24,51,45,201,0,800,1385
1,2,60,30,45,180,0,1600,1924
2,5,36,24,35,100,0,1000,2000
1,1,60,55,57,115,0,900,1000
1,3,42,46,60,75,600,1200,1569
2,2,60,28,45,210,2700,1100,1516
1,5,24,24,35,110,0,1000,1589
1,2,30,53,35,700,0,1500,2150
2,1,60,30,85,103,0,1090,1090
2,5,48,20,105,130,0,1750,1998
2,2,60,53,35,95,0,1600,1955
2,2,60,37,75,200,2500,1400,1699
1,2,36,31,35,161,0,1200,1705
2,5,48,26,35,101,0,1500,1703
1,2,48,41,75,120,4750,900,1411
1,1,48,32,72,115,0,350,410
1,2,60,35,35,150,2800,1300,1332
1,5,36,37,45,230,0,2800,4200
1,2,48,27,45,118,7200,1100,1397
2,3,60,41,45,93,0,1900,2230
1,2,48,49,60,149,0,700,1975
1,2,60,30,35,95,0,1300,1700
2,2,24,34,60,250,0,1100,1281
2,1,60,30,45,0,0,1150,1395
1,2,36,50,75,190,0,1070,1500
1,5,48,23,35,56,0,325,1202
2,5,48,21,35,70,0,1200,1600
1,1,36,36,56,208,0,600,1432
1,1,60,48,66,210,0,1200,1233
2,6,36,45,45,102,0,535,585
2,1,36,35,40,50,0,500,1050
1,2,12,56,35,214,0,1150,1300
1,5,60,27,45,140,0,1400,1721
2,6,36,35,35,23,0,250,350
1,2,60,31,60,110,2500,1000,1314
2,1,60,26,48,127,0,1250,1655
1,5,24,21,35,60,0,250,450
2,5,60,29,35,0,0,1500,2500
1,2,36,46,45,184,0,1000,1535
1,2,60,60,35,87,0,1000,1150
1,1,60,47,47,120,0,1400,1995
1,2,60,60,45,145,0,1350,1363
2,2,60,58,35,81,0,1400,1550
1,6,60,50,35,92,0,900,982
1,1,36,27,70,97,0,500,985
1,2,36,48,45,150,0,650,750
1,1,36,27,45,102,0,600,650
2,2,60,57,35,99,0,900,1077
2,1,36,24,41,56,0,500,585
1,6,36,56,35,80,0,800,981
2,5,60,20,35,94,0,1300,1365
1,5,60,23,35,205,0,1100,1258
1,1,60,40,47,118,0,1260,1450
2,6,60,34,60,113,0,1050,1087
2,3,36,45,35,120,0,1150,1350
1,2,60,41,60,70,0,900,1300
2,6,48,29,35,105,0,1600,2074
2,6,60,26,35,55,0,1500,1543
1,1,60,31,70,102,0,1100,1305
1,5,36,23,35,79,0,550,652
1,3,60,30,60,152,750,800,865
1,1,60,32,71,105,0,700,1800
2,6,48,50,35,89,0,800,2300
2,3,60,37,60,95,0,1065,1165
1,1,60,29,69,91,0,1000,1268
1,2,60,56,35,96,0,950,1092
1,1,36,19,48,128,0,1400,1650
2,1,60,28,47,120,0,1400,1690
2,5,30,28,35,70,0,550,875
1,3,60,42,90,162,400,1550,1615
1,4,60,55,45,81,0,900,1560
1,2,60,51,35,205,0,950,1017
1,5,36,45,60,71,0,1000,1390
1,2,48,28,35,177,3000,1150,1638
1,2,36,42,45,92,0,1200,2274
2,1,36,41,35,0,0,800,1250
2,5,36,28,35,67,0,1500,1539
1,2,36,36,35,100,0,2000,2500
2,5,60,35,35,75,0,1340,1350
1,2,60,55,35,100,0,1175,1574
1,2,12,22,35,117,0,275,450
1,6,48,24,35,63,0,700,985
1,6,60,25,35,146,0,800,1400
1,5,48,26,35,200,0,1400,1500
1,2,60,35,35,300,2500,1350,1369
2,2,60,40,60,231,3000,1100,1291
1,1,60,34,58,130,0,1000,1101
1,2,24,38,60,114,600,400,1169
1,2,12,30,35,110,0,700,1355
1,2,48,41,60,72,0,700,985
2,1,36,38,48,125,0,500,585
2,1,48,33,60,0,0,2000,2652
1,1,60,32,75,154,0,1500,1517
1,2,60,29,60,100,0,500,2038
1,1,60,38,70,100,0,500,982
2,5,60,25,35,82,0,700,1715
1,2,12,42,35,105,0,380,913
1,2,48,52,60,68,0,850,1393
1,2,24,40,45,107,0,400,475
1,2,36,55,45,104,0,275,575
2,6,36,46,35,150,0,3000,4250
1,2,60,58,35,100,0,1300,1380
1,4,36,48,60,82,0,1200,1588
1,2,60,54,45,220,0,1543,1668
1,2,60,53,35,116,42,1450,1524
1,2,36,61,35,230,0,600,1350
2,2,48,21,35,466,0,2700,3100
1,1,36,32,61,159,0,800,890
2,5,48,24,45,58,0,1000,1650
1,1,60,25,51,163,0,1000,1197
2,5,60,38,60,0,0,1300,1480
1,2,36,34,45,137,0,3000,5000
1,6,48,39,60,50,0,900,1177
1,2,60,45,75,131,0,1150,1452
1,2,36,43,45,70,0,700,1487
2,3,60,36,60,0,120,1600,1689
1,1,48,34,44,90,0,600,1063
1,3,48,51,45,110,800,1100,1300
1,2,6,40,60,300,0,600,1904
1,2,36,38,60,104,0,750,1367
1,5,36,29,35,108,0,1000,1245
2,2,60,49,75,148,200,1500,1657
1,2,48,33,45,208,4800,900,1232
2,6,36,21,35,48,0,400,650
1,2,36,45,45,230,0,1350,1520
1,6,36,33,45,267,0,1000,1696
1,5,48,22,35,187,0,1100,1170
1,2,48,52,60,170,0,1900,2320
1,2,60,28,45,88,0,2500,3415
2,5,36,31,35,71,0,1000,1454
1,2,48,26,35,92,0,600,1550
2,2,60,34,45,95,360,1350,1766
2,1,48,20,48,125,0,1150,1234
2,1,36,36,74,138,0,1350,1750
2,2,60,35,60,143,0,2100,3038
1,2,60,31,35,218,2800,300,1373
1,2,60,32,45,120,0,400,965
1,5,36,33,35,120,0,425,600
1,2,60,32,60,130,5000,1400,1508
1,3,60,49,35,165,0,1720,2084
1,2,36,24,45,0,1900,700,1780
1,2,60,41,45,114,4500,1600,1665
1,5,60,25,35,84,0,1150,1705
1,3,60,24,35,174,6500,950,1468
2,1,36,36,74,140,0,1400,1725
1,2,6,52,35,142,0,300,1064
2,1,60,24,54,90,0,1442,1597
1,6,60,25,35,75,0,700,1381
1,1,60,26,42,74,0,750,778
2,1,60,41,57,124,0,1200,1496
2,1,36,22,46,110,0,900,950
1,2,48,55,45,120,0,650,1551
1,2,60,52,60,205,3500,1000,1151
1,2,36,58,45,0,0,1500,2554
1,5,48,21,35,140,0,1350,1566
1,5,36,21,45,38,0,500,620
2,2,60,30,45,107,0,2500,3106
1,1,60,50,53,77,0,700,1493
1,2,60,31,45,190,3500,600,1570
1,2,48,65,45,175,0,600,1176
1,2,36,54,45,285,0,900,1383
1,3,60,35,45,129,0,1160,1465
1,2,60,27,35,0,23500,2000,2038
1,3,60,33,45,114,1800,1150,1180
1,6,60,48,35,108,0,1200,1579
2,1,60,37,66,60,0,1500,2800
1,2,60,31,35,100,0,900,1263
1,2,60,43,45,140,0,2200,2500
1,2,36,26,35,154,1700,1400,1735
1,2,60,50,60,150,0,1300,1700
1,2,48,47,75,175,0,875,1098
1,2,60,26,45,260,2500,1300,2072
2,3,36,38,75,170,1500,650,700
1,2,24,64,45,172,0,400,1115
2,1,60,36,75,150,0,1500,1642
2,2,36,51,35,92,0,875,1150
1,5,60,31,45,199,0,1200,1700
2,1,48,26,45,0,0,1400,1704
2,5,48,18,35,130,600,1280,1285
1,4,18,37,45,200,0,400,1800
2,2,60,37,75,50,0,1400,1645
1,2,60,38,60,0,0,1000,1638
1,2,42,41,35,0,0,1460,2191
1,2,60,33,45,219,0,950,1104
2,2,60,31,35,63,0,1000,1342
1,2,60,31,35,242,0,1500,1656
2,5,60,22,35,100,0,1200,1496
1,2,60,50,90,69,0,1450,1510
1,2,48,52,45,190,0,1500,1905
1,2,60,49,35,160,0,900,975
2,6,48,30,75,77,0,1200,1300
2,1,60,39,69,92,0,900,1020
1,2,60,46,60,75,600,950,1263
2,2,24,37,60,90,0,500,963
1,1,48,23,49,140,0,550,550
1,2,60,32,60,140,1000,1350,1650
